-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,161,162,-1,-1,-1,162,161,-1,156,155,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,160,-1,-1,-1,-1,-1,160,-1,157,154,-1,-1,-1,-1,-1,-1,-1
-1,212,212,212,213,-1,-1,161,162,-1,-1,-1,162,161,-1,-1,158,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,160,-1,-1,-1,-1,-1,160,-1,-1,159,-1,-1,-1,-1,-1,-1,-1
-1,210,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,209,208,183,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,169,170,-1,0,-1,-1,-1,-1,-1,-1,-1,163,-1,-1,-1
-1,-1,205,-1,206,207,-1,-1,-1,0,0,-1,171,172,173,-1,-1,-1,-1,-1,164,-1,165,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,-1
-1,-1,203,-1,-1,-1,-1,-1,179,178,-1,0,0,0,-1,-1,-1,-1,-1,-1,163,-1,167,-1
-1,-1,-1,-1,-1,-1,-1,-1,180,177,-1,0,174,0,0,-1,-1,-1,-1,-1,164,-1,-1,-1
-1,201,202,-1,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,199,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,197,198,-1,-1,-1,-1,190,-1,-1,-1,189,-1,-1,-1,-1,182,-1,-1,-1,-1,-1,-1,-1
-1,195,196,-1,194,-1,-1,191,-1,-1,-1,188,-1,-1,183,-1,181,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,192,-1,-1,185,184,-1,-1,-1,-1,160,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,193,-1,-1,186,187,-1,-1,183,162,161,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
